date (D/M/YYYY),station_id,station_name,forecasted_temp,Crop,Temp_Min,Temp_Max,suitability
11/02/2025,41560,Goondiwindi,27.789666666666616,Grapes,15,30,1
11/02/2025,41560,Goondiwindi,27.789666666666616,Corn,18,27,0
11/02/2025,41560,Goondiwindi,27.789666666666616,Avocados,20,30,1
11/02/2025,41560,Goondiwindi,27.789666666666616,Berries,10,25,0
11/02/2025,41560,Goondiwindi,27.789666666666616,Tomatoes,18,30,1
11/02/2025,41560,Goondiwindi,27.789666666666616,Capsicums,20,30,1
11/02/2025,41560,Goondiwindi,27.789666666666616,Carrots,16,24,0
11/02/2025,41560,Goondiwindi,27.789666666666616,Potatoes,15,20,0
12/02/2025,41560,Goondiwindi,27.02966666666672,Wheat,15,25,0
12/02/2025,41560,Goondiwindi,27.02966666666672,Cotton,20,35,1
12/02/2025,41560,Goondiwindi,27.02966666666672,Grapes,15,30,1
12/02/2025,41560,Goondiwindi,27.02966666666672,Corn,18,27,0
12/02/2025,41560,Goondiwindi,27.02966666666672,Avocados,20,30,1
12/02/2025,41560,Goondiwindi,27.02966666666672,Berries,10,25,0
12/02/2025,41560,Goondiwindi,27.02966666666672,Tomatoes,18,30,1
12/02/2025,41560,Goondiwindi,27.02966666666672,Capsicums,20,30,1
12/02/2025,41560,Goondiwindi,27.02966666666672,Carrots,16,24,0
12/02/2025,41560,Goondiwindi,27.02966666666672,Potatoes,15,20,0
13/02/2025,41560,Goondiwindi,26.245333333333388,Wheat,15,25,0
13/02/2025,41560,Goondiwindi,26.245333333333388,Cotton,20,35,1
13/02/2025,41560,Goondiwindi,26.245333333333388,Grapes,15,30,1
13/02/2025,41560,Goondiwindi,26.245333333333388,Corn,18,27,1
13/02/2025,41560,Goondiwindi,26.245333333333388,Avocados,20,30,1
13/02/2025,41560,Goondiwindi,26.245333333333388,Berries,10,25,0
13/02/2025,41560,Goondiwindi,26.245333333333388,Tomatoes,18,30,1
13/02/2025,41560,Goondiwindi,26.245333333333388,Capsicums,20,30,1
13/02/2025,41560,Goondiwindi,26.245333333333388,Carrots,16,24,0
13/02/2025,41560,Goondiwindi,26.245333333333388,Potatoes,15,20,0
14/02/2025,41560,Goondiwindi,25.88733333333335,Wheat,15,25,0
14/02/2025,41560,Goondiwindi,25.88733333333335,Cotton,20,35,1
14/02/2025,41560,Goondiwindi,25.88733333333335,Grapes,15,30,1
14/02/2025,41560,Goondiwindi,25.88733333333335,Corn,18,27,1
14/02/2025,41560,Goondiwindi,25.88733333333335,Avocados,20,30,1
14/02/2025,41560,Goondiwindi,25.88733333333335,Berries,10,25,0
14/02/2025,41560,Goondiwindi,25.88733333333335,Tomatoes,18,30,1
14/02/2025,41560,Goondiwindi,25.88733333333335,Capsicums,20,30,1
14/02/2025,41560,Goondiwindi,25.88733333333335,Carrots,16,24,0
14/02/2025,41560,Goondiwindi,25.88733333333335,Potatoes,15,20,0
15/02/2025,41560,Goondiwindi,26.601000000000035,Wheat,15,25,0
15/02/2025,41560,Goondiwindi,26.601000000000035,Cotton,20,35,1
15/02/2025,41560,Goondiwindi,26.601000000000035,Grapes,15,30,1
15/02/2025,41560,Goondiwindi,26.601000000000035,Corn,18,27,1
15/02/2025,41560,Goondiwindi,26.601000000000035,Avocados,20,30,1
15/02/2025,41560,Goondiwindi,26.601000000000035,Berries,10,25,0
15/02/2025,41560,Goondiwindi,26.601000000000035,Tomatoes,18,30,1
15/02/2025,41560,Goondiwindi,26.601000000000035,Capsicums,20,30,1
15/02/2025,41560,Goondiwindi,26.601000000000035,Carrots,16,24,0
15/02/2025,41560,Goondiwindi,26.601000000000035,Potatoes,15,20,0
16/02/2025,41560,Goondiwindi,26.78999999999997,Wheat,15,25,0
16/02/2025,41560,Goondiwindi,26.78999999999997,Cotton,20,35,1
16/02/2025,41560,Goondiwindi,26.78999999999997,Grapes,15,30,1
16/02/2025,41560,Goondiwindi,26.78999999999997,Corn,18,27,1
16/02/2025,41560,Goondiwindi,26.78999999999997,Avocados,20,30,1
16/02/2025,41560,Goondiwindi,26.78999999999997,Berries,10,25,0
16/02/2025,41560,Goondiwindi,26.78999999999997,Tomatoes,18,30,1
16/02/2025,41560,Goondiwindi,26.78999999999997,Capsicums,20,30,1
16/02/2025,41560,Goondiwindi,26.78999999999997,Carrots,16,24,0
16/02/2025,41560,Goondiwindi,26.78999999999997,Potatoes,15,20,0
17/02/2025,41560,Goondiwindi,26.88533333333335,Wheat,15,25,0
17/02/2025,41560,Goondiwindi,26.88533333333335,Cotton,20,35,1
17/02/2025,41560,Goondiwindi,26.88533333333335,Grapes,15,30,1
17/02/2025,41560,Goondiwindi,26.88533333333335,Corn,18,27,1
17/02/2025,41560,Goondiwindi,26.88533333333335,Avocados,20,30,1
17/02/2025,41560,Goondiwindi,26.88533333333335,Berries,10,25,0
17/02/2025,41560,Goondiwindi,26.88533333333335,Tomatoes,18,30,1
17/02/2025,41560,Goondiwindi,26.88533333333335,Capsicums,20,30,1
17/02/2025,41560,Goondiwindi,26.88533333333335,Carrots,16,24,0
17/02/2025,41560,Goondiwindi,26.88533333333335,Potatoes,15,20,0
18/02/2025,41560,Goondiwindi,27.42633333333328,Wheat,15,25,0
18/02/2025,41560,Goondiwindi,27.42633333333328,Cotton,20,35,1
18/02/2025,41560,Goondiwindi,27.42633333333328,Grapes,15,30,1
18/02/2025,41560,Goondiwindi,27.42633333333328,Corn,18,27,0
18/02/2025,41560,Goondiwindi,27.42633333333328,Avocados,20,30,1
18/02/2025,41560,Goondiwindi,27.42633333333328,Berries,10,25,0
18/02/2025,41560,Goondiwindi,27.42633333333328,Tomatoes,18,30,1
18/02/2025,41560,Goondiwindi,27.42633333333328,Capsicums,20,30,1
18/02/2025,41560,Goondiwindi,27.42633333333328,Carrots,16,24,0
18/02/2025,41560,Goondiwindi,27.42633333333328,Potatoes,15,20,0
19/02/2025,41560,Goondiwindi,26.26833333333328,Wheat,15,25,0
19/02/2025,41560,Goondiwindi,26.26833333333328,Cotton,20,35,1
19/02/2025,41560,Goondiwindi,26.26833333333328,Grapes,15,30,1
19/02/2025,41560,Goondiwindi,26.26833333333328,Corn,18,27,1
19/02/2025,41560,Goondiwindi,26.26833333333328,Avocados,20,30,1
19/02/2025,41560,Goondiwindi,26.26833333333328,Berries,10,25,0
19/02/2025,41560,Goondiwindi,26.26833333333328,Tomatoes,18,30,1
19/02/2025,41560,Goondiwindi,26.26833333333328,Capsicums,20,30,1
19/02/2025,41560,Goondiwindi,26.26833333333328,Carrots,16,24,0
19/02/2025,41560,Goondiwindi,26.26833333333328,Potatoes,15,20,0
20/02/2025,41560,Goondiwindi,25.51399999999997,Wheat,15,25,0
20/02/2025,41560,Goondiwindi,25.51399999999997,Cotton,20,35,1
20/02/2025,41560,Goondiwindi,25.51399999999997,Grapes,15,30,1
20/02/2025,41560,Goondiwindi,25.51399999999997,Corn,18,27,1
20/02/2025,41560,Goondiwindi,25.51399999999997,Avocados,20,30,1
20/02/2025,41560,Goondiwindi,25.51399999999997,Berries,10,25,0
20/02/2025,41560,Goondiwindi,25.51399999999997,Tomatoes,18,30,1
20/02/2025,41560,Goondiwindi,25.51399999999997,Capsicums,20,30,1
20/02/2025,41560,Goondiwindi,25.51399999999997,Carrots,16,24,0
20/02/2025,41560,Goondiwindi,25.51399999999997,Potatoes,15,20,0
21/02/2025,41560,Goondiwindi,27.301666666666616,Wheat,15,25,0
21/02/2025,41560,Goondiwindi,27.301666666666616,Cotton,20,35,1
21/02/2025,41560,Goondiwindi,27.301666666666616,Grapes,15,30,1
21/02/2025,41560,Goondiwindi,27.301666666666616,Corn,18,27,0
21/02/2025,41560,Goondiwindi,27.301666666666616,Avocados,20,30,1
21/02/2025,41560,Goondiwindi,27.301666666666616,Berries,10,25,0
21/02/2025,41560,Goondiwindi,27.301666666666616,Tomatoes,18,30,1
21/02/2025,41560,Goondiwindi,27.301666666666616,Capsicums,20,30,1
21/02/2025,41560,Goondiwindi,27.301666666666616,Carrots,16,24,0
21/02/2025,41560,Goondiwindi,27.301666666666616,Potatoes,15,20,0
22/02/2025,41560,Goondiwindi,28.09699999999993,Wheat,15,25,0
22/02/2025,41560,Goondiwindi,28.09699999999993,Cotton,20,35,1
22/02/2025,41560,Goondiwindi,28.09699999999993,Grapes,15,30,1
22/02/2025,41560,Goondiwindi,28.09699999999993,Corn,18,27,0
22/02/2025,41560,Goondiwindi,28.09699999999993,Avocados,20,30,1
22/02/2025,41560,Goondiwindi,28.09699999999993,Berries,10,25,0
22/02/2025,41560,Goondiwindi,28.09699999999993,Tomatoes,18,30,1
22/02/2025,41560,Goondiwindi,28.09699999999993,Capsicums,20,30,1
22/02/2025,41560,Goondiwindi,28.09699999999993,Carrots,16,24,0
22/02/2025,41560,Goondiwindi,28.09699999999993,Potatoes,15,20,0
23/02/2025,41560,Goondiwindi,29.06833333333327,Wheat,15,25,0
23/02/2025,41560,Goondiwindi,29.06833333333327,Cotton,20,35,1
23/02/2025,41560,Goondiwindi,29.06833333333327,Grapes,15,30,1
23/02/2025,41560,Goondiwindi,29.06833333333327,Corn,18,27,0
23/02/2025,41560,Goondiwindi,29.06833333333327,Avocados,20,30,1
23/02/2025,41560,Goondiwindi,29.06833333333327,Berries,10,25,0
23/02/2025,41560,Goondiwindi,29.06833333333327,Tomatoes,18,30,1
23/02/2025,41560,Goondiwindi,29.06833333333327,Capsicums,20,30,1
23/02/2025,41560,Goondiwindi,29.06833333333327,Carrots,16,24,0
23/02/2025,41560,Goondiwindi,29.06833333333327,Potatoes,15,20,0
24/02/2025,41560,Goondiwindi,28.716000000000005,Wheat,15,25,0
24/02/2025,41560,Goondiwindi,28.716000000000005,Cotton,20,35,1
24/02/2025,41560,Goondiwindi,28.716000000000005,Grapes,15,30,1
24/02/2025,41560,Goondiwindi,28.716000000000005,Corn,18,27,0
24/02/2025,41560,Goondiwindi,28.716000000000005,Avocados,20,30,1
24/02/2025,41560,Goondiwindi,28.716000000000005,Berries,10,25,0
24/02/2025,41560,Goondiwindi,28.716000000000005,Tomatoes,18,30,1
24/02/2025,41560,Goondiwindi,28.716000000000005,Capsicums,20,30,1
24/02/2025,41560,Goondiwindi,28.716000000000005,Carrots,16,24,0
24/02/2025,41560,Goondiwindi,28.716000000000005,Potatoes,15,20,0
25/02/2025,41560,Goondiwindi,27.86399999999996,Wheat,15,25,0
25/02/2025,41560,Goondiwindi,27.86399999999996,Cotton,20,35,1
25/02/2025,41560,Goondiwindi,27.86399999999996,Grapes,15,30,1
25/02/2025,41560,Goondiwindi,27.86399999999996,Corn,18,27,0
25/02/2025,41560,Goondiwindi,27.86399999999996,Avocados,20,30,1
25/02/2025,41560,Goondiwindi,27.86399999999996,Berries,10,25,0
25/02/2025,41560,Goondiwindi,27.86399999999996,Tomatoes,18,30,1
25/02/2025,41560,Goondiwindi,27.86399999999996,Capsicums,20,30,1
25/02/2025,41560,Goondiwindi,27.86399999999996,Carrots,16,24,0
25/02/2025,41560,Goondiwindi,27.86399999999996,Potatoes,15,20,0
26/02/2025,41560,Goondiwindi,28.8086666666666,Wheat,15,25,0
26/02/2025,41560,Goondiwindi,28.8086666666666,Cotton,20,35,1
26/02/2025,41560,Goondiwindi,28.8086666666666,Grapes,15,30,1
26/02/2025,41560,Goondiwindi,28.8086666666666,Corn,18,27,0
26/02/2025,41560,Goondiwindi,28.8086666666666,Avocados,20,30,1
26/02/2025,41560,Goondiwindi,28.8086666666666,Berries,10,25,0
26/02/2025,41560,Goondiwindi,28.8086666666666,Tomatoes,18,30,1
26/02/2025,41560,Goondiwindi,28.8086666666666,Capsicums,20,30,1
26/02/2025,41560,Goondiwindi,28.8086666666666,Carrots,16,24,0
26/02/2025,41560,Goondiwindi,28.8086666666666,Potatoes,15,20,0
27/02/2025,41560,Goondiwindi,29.30933333333332,Wheat,15,25,0
27/02/2025,41560,Goondiwindi,29.30933333333332,Cotton,20,35,1
27/02/2025,41560,Goondiwindi,29.30933333333332,Grapes,15,30,1
27/02/2025,41560,Goondiwindi,29.30933333333332,Corn,18,27,0
27/02/2025,41560,Goondiwindi,29.30933333333332,Avocados,20,30,1
27/02/2025,41560,Goondiwindi,29.30933333333332,Berries,10,25,0
27/02/2025,41560,Goondiwindi,29.30933333333332,Tomatoes,18,30,1
27/02/2025,41560,Goondiwindi,29.30933333333332,Capsicums,20,30,1
27/02/2025,41560,Goondiwindi,29.30933333333332,Carrots,16,24,0
27/02/2025,41560,Goondiwindi,29.30933333333332,Potatoes,15,20,0
28/02/2025,41560,Goondiwindi,29.869999999999987,Wheat,15,25,0
28/02/2025,41560,Goondiwindi,29.869999999999987,Cotton,20,35,1
28/02/2025,41560,Goondiwindi,29.869999999999987,Grapes,15,30,1
28/02/2025,41560,Goondiwindi,29.869999999999987,Corn,18,27,0
28/02/2025,41560,Goondiwindi,29.869999999999987,Avocados,20,30,1
28/02/2025,41560,Goondiwindi,29.869999999999987,Berries,10,25,0
28/02/2025,41560,Goondiwindi,29.869999999999987,Tomatoes,18,30,1
28/02/2025,41560,Goondiwindi,29.869999999999987,Capsicums,20,30,1
28/02/2025,41560,Goondiwindi,29.869999999999987,Carrots,16,24,0
28/02/2025,41560,Goondiwindi,29.869999999999987,Potatoes,15,20,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Wheat,15,25,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Cotton,20,35,1
01/03/2025,41560,Goondiwindi,30.80633333333332,Grapes,15,30,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Corn,18,27,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Avocados,20,30,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Berries,10,25,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Tomatoes,18,30,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Capsicums,20,30,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Carrots,16,24,0
01/03/2025,41560,Goondiwindi,30.80633333333332,Potatoes,15,20,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Wheat,15,25,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Cotton,20,35,1
02/03/2025,41560,Goondiwindi,30.88366666666668,Grapes,15,30,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Corn,18,27,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Avocados,20,30,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Berries,10,25,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Tomatoes,18,30,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Capsicums,20,30,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Carrots,16,24,0
02/03/2025,41560,Goondiwindi,30.88366666666668,Potatoes,15,20,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Wheat,15,25,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Cotton,20,35,1
03/03/2025,41560,Goondiwindi,30.32966666666672,Grapes,15,30,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Corn,18,27,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Avocados,20,30,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Berries,10,25,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Tomatoes,18,30,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Capsicums,20,30,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Carrots,16,24,0
03/03/2025,41560,Goondiwindi,30.32966666666672,Potatoes,15,20,0
04/03/2025,41560,Goondiwindi,27.80766666666672,Wheat,15,25,0
04/03/2025,41560,Goondiwindi,27.80766666666672,Cotton,20,35,1
04/03/2025,41560,Goondiwindi,27.80766666666672,Grapes,15,30,1
04/03/2025,41560,Goondiwindi,27.80766666666672,Corn,18,27,0
04/03/2025,41560,Goondiwindi,27.80766666666672,Avocados,20,30,1
04/03/2025,41560,Goondiwindi,27.80766666666672,Berries,10,25,0
04/03/2025,41560,Goondiwindi,27.80766666666672,Tomatoes,18,30,1
04/03/2025,41560,Goondiwindi,27.80766666666672,Capsicums,20,30,1
04/03/2025,41560,Goondiwindi,27.80766666666672,Carrots,16,24,0
04/03/2025,41560,Goondiwindi,27.80766666666672,Potatoes,15,20,0
05/03/2025,41560,Goondiwindi,27.624333333333382,Wheat,15,25,0
05/03/2025,41560,Goondiwindi,27.624333333333382,Cotton,20,35,1
05/03/2025,41560,Goondiwindi,27.624333333333382,Grapes,15,30,1
05/03/2025,41560,Goondiwindi,27.624333333333382,Corn,18,27,0
05/03/2025,41560,Goondiwindi,27.624333333333382,Avocados,20,30,1
05/03/2025,41560,Goondiwindi,27.624333333333382,Berries,10,25,0
05/03/2025,41560,Goondiwindi,27.624333333333382,Tomatoes,18,30,1
05/03/2025,41560,Goondiwindi,27.624333333333382,Capsicums,20,30,1
05/03/2025,41560,Goondiwindi,27.624333333333382,Carrots,16,24,0
05/03/2025,41560,Goondiwindi,27.624333333333382,Potatoes,15,20,0
06/03/2025,41560,Goondiwindi,27.220666666666645,Wheat,15,25,0
06/03/2025,41560,Goondiwindi,27.220666666666645,Cotton,20,35,1
06/03/2025,41560,Goondiwindi,27.220666666666645,Grapes,15,30,1
06/03/2025,41560,Goondiwindi,27.220666666666645,Corn,18,27,0
06/03/2025,41560,Goondiwindi,27.220666666666645,Avocados,20,30,1
06/03/2025,41560,Goondiwindi,27.220666666666645,Berries,10,25,0
06/03/2025,41560,Goondiwindi,27.220666666666645,Tomatoes,18,30,1
06/03/2025,41560,Goondiwindi,27.220666666666645,Capsicums,20,30,1
06/03/2025,41560,Goondiwindi,27.220666666666645,Carrots,16,24,0
06/03/2025,41560,Goondiwindi,27.220666666666645,Potatoes,15,20,0
07/03/2025,41560,Goondiwindi,26.675333333333285,Wheat,15,25,0
07/03/2025,41560,Goondiwindi,26.675333333333285,Cotton,20,35,1
07/03/2025,41560,Goondiwindi,26.675333333333285,Grapes,15,30,1
07/03/2025,41560,Goondiwindi,26.675333333333285,Corn,18,27,1
07/03/2025,41560,Goondiwindi,26.675333333333285,Avocados,20,30,1
07/03/2025,41560,Goondiwindi,26.675333333333285,Berries,10,25,0
07/03/2025,41560,Goondiwindi,26.675333333333285,Tomatoes,18,30,1
07/03/2025,41560,Goondiwindi,26.675333333333285,Capsicums,20,30,1
07/03/2025,41560,Goondiwindi,26.675333333333285,Carrots,16,24,0
07/03/2025,41560,Goondiwindi,26.675333333333285,Potatoes,15,20,0
08/03/2025,41560,Goondiwindi,26.54633333333335,Wheat,15,25,0
08/03/2025,41560,Goondiwindi,26.54633333333335,Cotton,20,35,1
08/03/2025,41560,Goondiwindi,26.54633333333335,Grapes,15,30,1
08/03/2025,41560,Goondiwindi,26.54633333333335,Corn,18,27,1
08/03/2025,41560,Goondiwindi,26.54633333333335,Avocados,20,30,1
08/03/2025,41560,Goondiwindi,26.54633333333335,Berries,10,25,0
08/03/2025,41560,Goondiwindi,26.54633333333335,Tomatoes,18,30,1
08/03/2025,41560,Goondiwindi,26.54633333333335,Capsicums,20,30,1
08/03/2025,41560,Goondiwindi,26.54633333333335,Carrots,16,24,0
08/03/2025,41560,Goondiwindi,26.54633333333335,Potatoes,15,20,0
09/03/2025,41560,Goondiwindi,25.75299999999999,Wheat,15,25,0
09/03/2025,41560,Goondiwindi,25.75299999999999,Cotton,20,35,1
09/03/2025,41560,Goondiwindi,25.75299999999999,Grapes,15,30,1
09/03/2025,41560,Goondiwindi,25.75299999999999,Corn,18,27,1
09/03/2025,41560,Goondiwindi,25.75299999999999,Avocados,20,30,1
09/03/2025,41560,Goondiwindi,25.75299999999999,Berries,10,25,0
09/03/2025,41560,Goondiwindi,25.75299999999999,Tomatoes,18,30,1
09/03/2025,41560,Goondiwindi,25.75299999999999,Capsicums,20,30,1
09/03/2025,41560,Goondiwindi,25.75299999999999,Carrots,16,24,0
09/03/2025,41560,Goondiwindi,25.75299999999999,Potatoes,15,20,0
10/03/2025,41560,Goondiwindi,25.29733333333329,Wheat,15,25,0
10/03/2025,41560,Goondiwindi,25.29733333333329,Cotton,20,35,1
10/03/2025,41560,Goondiwindi,25.29733333333329,Grapes,15,30,1
10/03/2025,41560,Goondiwindi,25.29733333333329,Corn,18,27,1
10/03/2025,41560,Goondiwindi,25.29733333333329,Avocados,20,30,1
10/03/2025,41560,Goondiwindi,25.29733333333329,Berries,10,25,0
10/03/2025,41560,Goondiwindi,25.29733333333329,Tomatoes,18,30,1
10/03/2025,41560,Goondiwindi,25.29733333333329,Capsicums,20,30,1
10/03/2025,41560,Goondiwindi,25.29733333333329,Carrots,16,24,0
10/03/2025,41560,Goondiwindi,25.29733333333329,Potatoes,15,20,0
11/03/2025,41560,Goondiwindi,25.329999999999977,Wheat,15,25,0
11/03/2025,41560,Goondiwindi,25.329999999999977,Cotton,20,35,1
11/03/2025,41560,Goondiwindi,25.329999999999977,Grapes,15,30,1
11/03/2025,41560,Goondiwindi,25.329999999999977,Corn,18,27,1
11/03/2025,41560,Goondiwindi,25.329999999999977,Avocados,20,30,1
11/03/2025,41560,Goondiwindi,25.329999999999977,Berries,10,25,0
11/03/2025,41560,Goondiwindi,25.329999999999977,Tomatoes,18,30,1
11/03/2025,41560,Goondiwindi,25.329999999999977,Capsicums,20,30,1
11/03/2025,41560,Goondiwindi,25.329999999999977,Carrots,16,24,0
11/03/2025,41560,Goondiwindi,25.329999999999977,Potatoes,15,20,0
12/03/2025,41560,Goondiwindi,25.4126666666667,Wheat,15,25,0
12/03/2025,41560,Goondiwindi,25.4126666666667,Cotton,20,35,1
12/03/2025,41560,Goondiwindi,25.4126666666667,Grapes,15,30,1
12/03/2025,41560,Goondiwindi,25.4126666666667,Corn,18,27,1
12/03/2025,41560,Goondiwindi,25.4126666666667,Avocados,20,30,1
12/03/2025,41560,Goondiwindi,25.4126666666667,Berries,10,25,0
12/03/2025,41560,Goondiwindi,25.4126666666667,Tomatoes,18,30,1
12/03/2025,41560,Goondiwindi,25.4126666666667,Capsicums,20,30,1
12/03/2025,41560,Goondiwindi,25.4126666666667,Carrots,16,24,0
12/03/2025,41560,Goondiwindi,25.4126666666667,Potatoes,15,20,0
13/03/2025,41560,Goondiwindi,25.31600000000005,Wheat,15,25,0
13/03/2025,41560,Goondiwindi,25.31600000000005,Cotton,20,35,1
13/03/2025,41560,Goondiwindi,25.31600000000005,Grapes,15,30,1
13/03/2025,41560,Goondiwindi,25.31600000000005,Corn,18,27,1
13/03/2025,41560,Goondiwindi,25.31600000000005,Avocados,20,30,1
13/03/2025,41560,Goondiwindi,25.31600000000005,Berries,10,25,0
13/03/2025,41560,Goondiwindi,25.31600000000005,Tomatoes,18,30,1
13/03/2025,41560,Goondiwindi,25.31600000000005,Capsicums,20,30,1
13/03/2025,41560,Goondiwindi,25.31600000000005,Carrots,16,24,0
13/03/2025,41560,Goondiwindi,25.31600000000005,Potatoes,15,20,0
14/03/2025,41560,Goondiwindi,25.6703333333333,Wheat,15,25,0
14/03/2025,41560,Goondiwindi,25.6703333333333,Cotton,20,35,1
14/03/2025,41560,Goondiwindi,25.6703333333333,Grapes,15,30,1
14/03/2025,41560,Goondiwindi,25.6703333333333,Corn,18,27,1
14/03/2025,41560,Goondiwindi,25.6703333333333,Avocados,20,30,1
14/03/2025,41560,Goondiwindi,25.6703333333333,Berries,10,25,0
14/03/2025,41560,Goondiwindi,25.6703333333333,Tomatoes,18,30,1
14/03/2025,41560,Goondiwindi,25.6703333333333,Capsicums,20,30,1
14/03/2025,41560,Goondiwindi,25.6703333333333,Carrots,16,24,0
14/03/2025,41560,Goondiwindi,25.6703333333333,Potatoes,15,20,0
15/03/2025,41560,Goondiwindi,25.872999999999973,Wheat,15,25,0
15/03/2025,41560,Goondiwindi,25.872999999999973,Cotton,20,35,1
15/03/2025,41560,Goondiwindi,25.872999999999973,Grapes,15,30,1
15/03/2025,41560,Goondiwindi,25.872999999999973,Corn,18,27,1
15/03/2025,41560,Goondiwindi,25.872999999999973,Avocados,20,30,1
15/03/2025,41560,Goondiwindi,25.872999999999973,Berries,10,25,0
15/03/2025,41560,Goondiwindi,25.872999999999973,Tomatoes,18,30,1
15/03/2025,41560,Goondiwindi,25.872999999999973,Capsicums,20,30,1
15/03/2025,41560,Goondiwindi,25.872999999999973,Carrots,16,24,0
15/03/2025,41560,Goondiwindi,25.872999999999973,Potatoes,15,20,0
16/03/2025,41560,Goondiwindi,27.44299999999995,Wheat,15,25,0
16/03/2025,41560,Goondiwindi,27.44299999999995,Cotton,20,35,1
16/03/2025,41560,Goondiwindi,27.44299999999995,Grapes,15,30,1
16/03/2025,41560,Goondiwindi,27.44299999999995,Corn,18,27,0
16/03/2025,41560,Goondiwindi,27.44299999999995,Avocados,20,30,1
16/03/2025,41560,Goondiwindi,27.44299999999995,Berries,10,25,0
16/03/2025,41560,Goondiwindi,27.44299999999995,Tomatoes,18,30,1
16/03/2025,41560,Goondiwindi,27.44299999999995,Capsicums,20,30,1
16/03/2025,41560,Goondiwindi,27.44299999999995,Carrots,16,24,0
16/03/2025,41560,Goondiwindi,27.44299999999995,Potatoes,15,20,0
17/03/2025,41560,Goondiwindi,26.17733333333328,Wheat,15,25,0
17/03/2025,41560,Goondiwindi,26.17733333333328,Cotton,20,35,1
17/03/2025,41560,Goondiwindi,26.17733333333328,Grapes,15,30,1
17/03/2025,41560,Goondiwindi,26.17733333333328,Corn,18,27,1
17/03/2025,41560,Goondiwindi,26.17733333333328,Avocados,20,30,1
17/03/2025,41560,Goondiwindi,26.17733333333328,Berries,10,25,0
17/03/2025,41560,Goondiwindi,26.17733333333328,Tomatoes,18,30,1
17/03/2025,41560,Goondiwindi,26.17733333333328,Capsicums,20,30,1
17/03/2025,41560,Goondiwindi,26.17733333333328,Carrots,16,24,0
17/03/2025,41560,Goondiwindi,26.17733333333328,Potatoes,15,20,0
18/03/2025,41560,Goondiwindi,25.759,Wheat,15,25,0
18/03/2025,41560,Goondiwindi,25.759,Cotton,20,35,1
18/03/2025,41560,Goondiwindi,25.759,Grapes,15,30,1
18/03/2025,41560,Goondiwindi,25.759,Corn,18,27,1
18/03/2025,41560,Goondiwindi,25.759,Avocados,20,30,1
18/03/2025,41560,Goondiwindi,25.759,Berries,10,25,0
18/03/2025,41560,Goondiwindi,25.759,Tomatoes,18,30,1
18/03/2025,41560,Goondiwindi,25.759,Capsicums,20,30,1
18/03/2025,41560,Goondiwindi,25.759,Carrots,16,24,0
18/03/2025,41560,Goondiwindi,25.759,Potatoes,15,20,0
19/03/2025,41560,Goondiwindi,27.086000000000045,Wheat,15,25,0
19/03/2025,41560,Goondiwindi,27.086000000000045,Cotton,20,35,1
19/03/2025,41560,Goondiwindi,27.086000000000045,Grapes,15,30,1
19/03/2025,41560,Goondiwindi,27.086000000000045,Corn,18,27,0
19/03/2025,41560,Goondiwindi,27.086000000000045,Avocados,20,30,1
19/03/2025,41560,Goondiwindi,27.086000000000045,Berries,10,25,0
19/03/2025,41560,Goondiwindi,27.086000000000045,Tomatoes,18,30,1
19/03/2025,41560,Goondiwindi,27.086000000000045,Capsicums,20,30,1
19/03/2025,41560,Goondiwindi,27.086000000000045,Carrots,16,24,0
19/03/2025,41560,Goondiwindi,27.086000000000045,Potatoes,15,20,0
20/03/2025,41560,Goondiwindi,26.5873333333334,Wheat,15,25,0
20/03/2025,41560,Goondiwindi,26.5873333333334,Cotton,20,35,1
20/03/2025,41560,Goondiwindi,26.5873333333334,Grapes,15,30,1
20/03/2025,41560,Goondiwindi,26.5873333333334,Corn,18,27,1
20/03/2025,41560,Goondiwindi,26.5873333333334,Avocados,20,30,1
20/03/2025,41560,Goondiwindi,26.5873333333334,Berries,10,25,0
20/03/2025,41560,Goondiwindi,26.5873333333334,Tomatoes,18,30,1
20/03/2025,41560,Goondiwindi,26.5873333333334,Capsicums,20,30,1
